design_description	size_selection	basecaller_model	library_strategy	total_reads	Gb	library_ID	basecaller_version	notes	filetype	ccs_algorithm	quartile_25	ntsm_score	DeepConsensus_version	path	filename	library_selection	shear_method	polymerase_version	500kb+	seq_kit	biosample_accession	max	total_Gbp	seq_plate_chemistry_version	library_layout	generator_facility	N50	200kb+	coverage	mean	N25	total_bp	400kb+	sample_ID	sample	read_N50	1Mb+	data_type	study	N75	min	quartile_50	platform	instrument_model	quartile_75	whales	100kb+	300kb+	library_source	basecaller	generator_contact	result	accession	Sample	Accession	familyID	Subpopulation	Superpopulation	Production Year
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1516755.0	N/A	HG00673_lib1	N/A	N/A	N/A	8.0.0.80529	17967.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m64043_200718_004213.ccs.bam	m64043_200718_004213.ccs.bam	size fractionation	Megaruptor 1	N/A	N/A	N/A	SAMN17861654	49661.0	31.59	N/A	single	Washington University	21066.0	N/A	N/A	20828.0	18473.0	31592031668.0	N/A	HG00673	N/A	N/A	N/A	unaligned reads	SRP305758	24056.0	47.0	20301.0	PACBIO_SMRT	PacBio Sequel II	23260.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR13684382	HG00673	SAMN17861654	SH079	CHS	EAS	YR1
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1543254.0	N/A	HG00673_lib1	N/A	N/A	N/A	8.0.0.80529	17856.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m64043_200719_070806.ccs.bam	m64043_200719_070806.ccs.bam	size fractionation	Megaruptor 1	N/A	N/A	N/A	SAMN17861654	50236.0	31.91	N/A	single	Washington University	20871.0	N/A	N/A	20678.0	18340.0	31912051817.0	N/A	HG00673	N/A	N/A	N/A	unaligned reads	SRP305758	23876.0	44.0	20119.0	PACBIO_SMRT	PacBio Sequel II	23071.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR13684382	HG00673	SAMN17861654	SH079	CHS	EAS	YR1
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1446038.0	N/A	HG00673_lib1	N/A	N/A	N/A	8.0.0.80529	17929.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m64043_200720_133355.ccs.bam	m64043_200720_133355.ccs.bam	size fractionation	Megaruptor 1	N/A	N/A	N/A	SAMN17861654	49923.0	30.07	N/A	single	Washington University	21022.0	N/A	N/A	20791.0	18430.0	30065709075.0	N/A	HG00673	N/A	N/A	N/A	unaligned reads	SRP305758	24023.0	46.0	20254.0	PACBIO_SMRT	PacBio Sequel II	23212.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR13684382	HG00673	SAMN17861654	SH079	CHS	EAS	YR1
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1930215.0	N/A	HG00423_lib1	N/A	N/A	N/A	9.0.0.92188	16334.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00423/raw_data/PacBio_HiFi/m64043_210205_190424.hifi_reads.bam	m64043_210205_190424.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237490	49382.0	35.52	C2	single	Washington University	18592.0	N/A	N/A	18400.0	16755.0	35517184454.0	N/A	HG00423	N/A	N/A	N/A	unaligned reads	SRP305758	20554.0	85.0	18171.0	PACBIO_SMRT	PacBio Sequel II	20074.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189665	HG00423	SAMN26237490	SH007	CHS	EAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1826062.0	N/A	HG00423_lib1	N/A	N/A	N/A	9.0.0.92188	16320.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00423/raw_data/PacBio_HiFi/m64043_210207_011920.hifi_reads.bam	m64043_210207_011920.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237490	50543.0	33.62	C2	single	Washington University	18600.0	N/A	N/A	18410.0	16741.0	33618239844.0	N/A	HG00423	N/A	N/A	N/A	unaligned reads	SRP305758	20587.0	64.0	18170.0	PACBIO_SMRT	PacBio Sequel II	20096.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189665	HG00423	SAMN26237490	SH007	CHS	EAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	2087485.0	N/A	HG00423_lib1	N/A	N/A	N/A	9.0.0.92188	16352.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00423/raw_data/PacBio_HiFi/m64043_210209_184051.hifi_reads.bam	m64043_210209_184051.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237490	49891.0	38.44	C2	single	Washington University	18600.0	N/A	N/A	18413.0	16768.0	38438203547.0	N/A	HG00423	N/A	N/A	N/A	unaligned reads	SRP305758	20564.0	85.0	18180.0	PACBIO_SMRT	PacBio Sequel II	20083.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189665	HG00423	SAMN26237490	SH007	CHS	EAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1999237.0	N/A	HG00423_lib1	N/A	N/A	N/A	9.0.0.92188	16390.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00423/raw_data/PacBio_HiFi/m64043_210211_005516.hifi_reads.bam	m64043_210211_005516.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237490	71983.0	36.88	C2	single	Washington University	18630.0	N/A	N/A	18446.0	16807.0	36879516061.0	N/A	HG00423	N/A	N/A	N/A	unaligned reads	SRP305758	20592.0	85.0	18214.0	PACBIO_SMRT	PacBio Sequel II	20112.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189665	HG00423	SAMN26237490	SH007	CHS	EAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1642763.0	N/A	HG02523_lib1	N/A	N/A	N/A	10.1.0.115913	17653.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG02523/raw_data/PacBio_HiFi/m64043_210506_183430.hifi_reads.bam	m64043_210506_183430.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237506	59606.0	34.6	C2	single	Washington University	20287.0	N/A	N/A	21060.0	18057.0	34598182243.0	N/A	HG02523	N/A	N/A	N/A	unaligned reads	SRP305758	25204.0	694.0	19411.0	PACBIO_SMRT	PacBio Sequel II	23289.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189656	HG02523	SAMN26237506	VN090	KHV	EAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1563454.0	N/A	HG02523_lib1	N/A	N/A	N/A	10.1.0.115913	17572.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG02523/raw_data/PacBio_HiFi/m64043_210508_033135.hifi_reads.bam	m64043_210508_033135.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237506	59221.0	32.64	C2	single	Washington University	20058.0	N/A	N/A	20876.0	17952.0	32638821684.0	N/A	HG02523	N/A	N/A	N/A	unaligned reads	SRP305758	24831.0	86.0	19266.0	PACBIO_SMRT	PacBio Sequel II	22943.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189656	HG02523	SAMN26237506	VN090	KHV	EAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1467650.0	N/A	HG02523_lib1	N/A	N/A	N/A	10.1.0.115913	17581.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG02523/raw_data/PacBio_HiFi/m64043_210509_110105.hifi_reads.bam	m64043_210509_110105.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237506	57156.0	30.66	C2	single	Washington University	20086.0	N/A	N/A	20889.0	17964.0	30658573852.0	N/A	HG02523	N/A	N/A	N/A	unaligned reads	SRP305758	24849.0	562.0	19284.0	PACBIO_SMRT	PacBio Sequel II	22978.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189656	HG02523	SAMN26237506	VN090	KHV	EAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1614922.0	N/A	HG03710_lib1	N/A	N/A	N/A	10.1.0.115913	17210.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_HiFi/m64043_210514_184131.hifi_reads.bam	m64043_210514_184131.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237513	59530.0	32.92	C2	single	Washington University	19797.0	N/A	N/A	20384.0	17585.0	32918659468.0	N/A	HG03710	N/A	N/A	N/A	unaligned reads	SRP305758	24006.0	86.0	18949.0	PACBIO_SMRT	PacBio Sequel II	22578.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189648	HG03710	SAMN26237513	PK62	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1696236.0	N/A	HG03710_lib1	N/A	N/A	N/A	10.1.0.115913	17357.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_HiFi/m64043_210516_020821.hifi_reads.bam	m64043_210516_020821.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237513	61709.0	35.21	C2	single	Washington University	20332.0	N/A	N/A	20760.0	17782.0	35214602226.0	N/A	HG03710	N/A	N/A	N/A	unaligned reads	SRP305758	24670.0	549.0	19260.0	PACBIO_SMRT	PacBio Sequel II	23148.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189648	HG03710	SAMN26237513	PK62	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1608247.0	N/A	HG03710_lib1	N/A	N/A	N/A	10.1.0.115913	17364.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_HiFi/m64043_210517_175123.hifi_reads.bam	m64043_210517_175123.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237513	61973.0	33.42	C2	single	Washington University	20381.0	N/A	N/A	20781.0	17796.0	33421412427.0	N/A	HG03710	N/A	N/A	N/A	unaligned reads	SRP305758	24696.0	108.0	19286.0	PACBIO_SMRT	PacBio Sequel II	23189.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189648	HG03710	SAMN26237513	PK62	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1652007.0	N/A	HG02698_lib1	N/A	N/A	N/A	10.1.0.115913	17194.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG02698/raw_data/PacBio_HiFi/m64043_210519_013026.hifi_reads.bam	m64043_210519_013026.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237509	54640.0	33.18	C2	single	Washington University	19788.0	N/A	N/A	20083.0	17554.0	33178464571.0	N/A	HG02698	N/A	N/A	N/A	unaligned reads	SRP305758	23507.0	86.0	18998.0	PACBIO_SMRT	PacBio Sequel II	22461.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189652	HG02698	SAMN26237509	PK21	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1638272.0	N/A	HG01255_lib1	N/A	N/A	N/A	10.1.0.115913	17012.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG01255/raw_data/PacBio_HiFi/m64043_210520_180149.hifi_reads.bam	m64043_210520_180149.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237495	59514.0	33.27	C2	single	Washington University	20258.0	N/A	N/A	20310.0	17454.0	33274752433.0	N/A	HG01255	N/A	N/A	N/A	unaligned reads	SRP305758	23821.0	335.0	19180.0	PACBIO_SMRT	PacBio Sequel II	22570.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189643	HG01255	SAMN26237495	CLM15	CLM	AMR	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1407194.0	N/A	HG03654_lib1	N/A	N/A	N/A	10.1.0.115913	16104.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m64043_210522_023949.hifi_reads.bam	m64043_210522_023949.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237511	54542.0	26.32	C2	single	Washington University	18463.0	N/A	N/A	18706.0	16400.0	26324187893.0	N/A	HG03654	N/A	N/A	N/A	unaligned reads	SRP305758	21660.0	527.0	17719.0	PACBIO_SMRT	PacBio Sequel II	20827.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189650	HG03654	SAMN26237511	PK53	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1796437.0	N/A	HG03654_lib1	N/A	N/A	N/A	10.1.0.115913	16229.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m64043_210523_101851.hifi_reads.bam	m64043_210523_101851.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237511	60353.0	34.13	C2	single	Washington University	18939.0	N/A	N/A	18996.0	16568.0	34126728073.0	N/A	HG03654	N/A	N/A	N/A	unaligned reads	SRP305758	22101.0	90.0	18023.0	PACBIO_SMRT	PacBio Sequel II	21237.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189650	HG03654	SAMN26237511	PK53	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1700544.0	N/A	HG03654_lib1	N/A	N/A	N/A	10.1.0.115913	16238.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m64043_210524_174752.hifi_reads.bam	m64043_210524_174752.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237511	65226.0	32.31	C2	single	Washington University	18943.0	N/A	N/A	19002.0	16575.0	32313779561.0	N/A	HG03654	N/A	N/A	N/A	unaligned reads	SRP305758	22091.0	531.0	18030.0	PACBIO_SMRT	PacBio Sequel II	21236.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189650	HG03654	SAMN26237511	PK53	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1121956.0	N/A	HG03654_lib1	N/A	N/A	N/A	10.1.0.115913	16266.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m64043_210528_171552.hifi_reads.bam	m64043_210528_171552.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237511	50438.0	21.29	C2	single	Washington University	18881.0	N/A	N/A	18974.0	16591.0	21288110123.0	N/A	HG03654	N/A	N/A	N/A	unaligned reads	SRP305758	22010.0	86.0	18022.0	PACBIO_SMRT	PacBio Sequel II	21176.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189650	HG03654	SAMN26237511	PK53	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1253128.0	N/A	HG00738_lib1	N/A	N/A	N/A	10.1.0.115913	18535.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00738/raw_data/PacBio_HiFi/m64043_210530_003337.hifi_reads.bam	m64043_210530_003337.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237493	59307.0	27.08	C2	single	Washington University	20880.0	N/A	N/A	21611.0	18878.0	27082098409.0	N/A	HG00738	N/A	N/A	N/A	unaligned reads	SRP305758	25135.0	345.0	20226.0	PACBIO_SMRT	PacBio Sequel II	23527.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189645	HG00738	SAMN26237493	PR07	PUR	AMR	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1289251.0	N/A	HG00738_lib1	N/A	N/A	N/A	10.1.0.115913	18598.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00738/raw_data/PacBio_HiFi/m64043_210531_080529.hifi_reads.bam	m64043_210531_080529.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237493	60323.0	28.02	C2	single	Washington University	21025.0	N/A	N/A	21734.0	18958.0	28021544846.0	N/A	HG00738	N/A	N/A	N/A	unaligned reads	SRP305758	25370.0	494.0	20334.0	PACBIO_SMRT	PacBio Sequel II	23778.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189645	HG00738	SAMN26237493	PR07	PUR	AMR	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1290160.0	N/A	HG00738_lib1	N/A	N/A	N/A	10.1.0.115913	18698.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG00738/raw_data/PacBio_HiFi/m64043_210601_160048.hifi_reads.bam	m64043_210601_160048.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237493	63840.0	28.38	C2	single	Washington University	21316.0	N/A	N/A	21999.0	19095.0	28382481489.0	N/A	HG00738	N/A	N/A	N/A	unaligned reads	SRP305758	25907.0	266.0	20532.0	PACBIO_SMRT	PacBio Sequel II	24274.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189645	HG00738	SAMN26237493	PR07	PUR	AMR	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1673096.0	N/A	HG03669_lib1	N/A	N/A	N/A	10.1.0.115913	17539.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210604_175624.hifi_reads.bam	m64043_210604_175624.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237512	56876.0	33.22	C2	single	Washington University	20290.0	N/A	N/A	19858.0	18247.0	33224375908.0	N/A	HG03669	N/A	N/A	N/A	unaligned reads	SRP305758	22400.0	648.0	19825.0	PACBIO_SMRT	PacBio Sequel II	21872.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189649	HG03669	SAMN26237512	PK58	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1643693.0	N/A	HG03669_lib1	N/A	N/A	N/A	10.1.0.115913	17833.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210606_013256.hifi_reads.bam	m64043_210606_013256.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237512	53173.0	32.95	C2	single	Washington University	20459.0	N/A	N/A	20045.0	18480.0	32948988442.0	N/A	HG03669	N/A	N/A	N/A	unaligned reads	SRP305758	22587.0	620.0	19999.0	PACBIO_SMRT	PacBio Sequel II	22059.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189649	HG03669	SAMN26237512	PK58	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1127654.0	N/A	HG03669_lib1	N/A	N/A	N/A	10.1.0.115913	17364.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210607_090252.hifi_reads.bam	m64043_210607_090252.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237512	56463.0	22.27	C2	single	Washington University	20210.0	N/A	N/A	19746.0	18112.0	22267350582.0	N/A	HG03669	N/A	N/A	N/A	unaligned reads	SRP305758	22305.0	128.0	19742.0	PACBIO_SMRT	PacBio Sequel II	21779.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189649	HG03669	SAMN26237512	PK58	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1286203.0	N/A	HG03669_lib1	N/A	N/A	N/A	10.1.0.115913	16737.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210610_203329.hifi_reads.bam	m64043_210610_203329.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237512	54502.0	24.9	C2	single	Washington University	19855.0	N/A	N/A	19359.0	17495.0	24900003751.0	N/A	HG03669	N/A	N/A	N/A	unaligned reads	SRP305758	21956.0	205.0	19354.0	PACBIO_SMRT	PacBio Sequel II	21419.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189649	HG03669	SAMN26237512	PK58	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	964466.0	N/A	HG02602_lib1	N/A	N/A	N/A	10.1.0.115913	17745.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG02602/raw_data/PacBio_HiFi/m64043_210612_053030.hifi_reads.bam	m64043_210612_053030.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237507	64694.0	19.83	C2	single	Washington University	19709.0	N/A	N/A	20556.0	18012.0	19825720983.0	N/A	HG02602	N/A	N/A	N/A	unaligned reads	SRP305758	23853.0	242.0	19156.0	PACBIO_SMRT	PacBio Sequel II	22281.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189655	HG02602	SAMN26237507	PK09	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1229861.0	N/A	HG02602_lib1	N/A	N/A	N/A	10.1.0.115913	17719.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG02602/raw_data/PacBio_HiFi/m64043_210613_133026.hifi_reads.bam	m64043_210613_133026.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237507	56871.0	25.14	C2	single	Washington University	19611.0	N/A	N/A	20440.0	17974.0	25138567629.0	N/A	HG02602	N/A	N/A	N/A	unaligned reads	SRP305758	23584.0	395.0	19093.0	PACBIO_SMRT	PacBio Sequel II	22051.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189655	HG02602	SAMN26237507	PK09	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	966914.0	N/A	HG02602_lib1	N/A	N/A	N/A	10.1.0.115913	17717.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG02602/raw_data/PacBio_HiFi/m64043_210614_223013.hifi_reads.bam	m64043_210614_223013.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237507	53432.0	19.75	C2	single	Washington University	19605.0	N/A	N/A	20425.0	17971.0	19749338623.0	N/A	HG02602	N/A	N/A	N/A	unaligned reads	SRP305758	23555.0	591.0	19089.0	PACBIO_SMRT	PacBio Sequel II	22040.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189655	HG02602	SAMN26237507	PK09	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1724579.0	N/A	HG02602_lib1	N/A	N/A	N/A	10.1.0.115913	17893.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG02602/raw_data/PacBio_HiFi/m64043_210618_184604.hifi_reads.bam	m64043_210618_184604.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237507	63465.0	36.17	C2	single	Washington University	20158.0	N/A	N/A	20973.0	18202.0	36169981448.0	N/A	HG02602	N/A	N/A	N/A	unaligned reads	SRP305758	24673.0	88.0	19453.0	PACBIO_SMRT	PacBio Sequel II	23120.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189655	HG02602	SAMN26237507	PK09	PJL	SAS	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1733650.0	N/A	HG01993_lib1	N/A	N/A	N/A	10.1.0.115913	18655.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG01993/raw_data/PacBio_HiFi/m64043_210620_041711.hifi_reads.bam	m64043_210620_041711.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237501	55937.0	35.99	C2	single	Washington University	20695.0	N/A	N/A	20759.0	18948.0	35989302267.0	N/A	HG01993	N/A	N/A	N/A	unaligned reads	SRP305758	22942.0	90.0	20295.0	PACBIO_SMRT	PacBio Sequel II	22409.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189661	HG01993	SAMN26237501	PEL29	PEL	AMR	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1903015.0	N/A	HG01993_lib1	N/A	N/A	N/A	10.1.0.115913	18534.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG01993/raw_data/PacBio_HiFi/m64043_210622_163331.hifi_reads.bam	m64043_210622_163331.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237501	55085.0	39.18	C2	single	Washington University	20513.0	N/A	N/A	20587.0	18813.0	39177895246.0	N/A	HG01993	N/A	N/A	N/A	unaligned reads	SRP305758	22711.0	177.0	20131.0	PACBIO_SMRT	PacBio Sequel II	22196.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189661	HG01993	SAMN26237501	PEL29	PEL	AMR	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1469845.0	N/A	HG01993_lib1	N/A	N/A	N/A	10.1.0.115913	18649.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG01993/raw_data/PacBio_HiFi/m64043_210624_032817.hifi_reads.bam	m64043_210624_032817.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237501	57065.0	30.49	C2	single	Washington University	20675.0	N/A	N/A	20740.0	18938.0	30485595101.0	N/A	HG01993	N/A	N/A	N/A	unaligned reads	SRP305758	22909.0	86.0	20282.0	PACBIO_SMRT	PacBio Sequel II	22381.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189661	HG01993	SAMN26237501	PEL29	PEL	AMR	YR2
HiFi sequencing of 20kb fractionated gDNA	SageELF	N/A	WGS	1685752.0	N/A	HG01496_lib1	N/A	N/A	N/A	10.1.0.115913	17892.0	N/A	N/A	s3://human-pangenomics/working/HPRC/HG01496/raw_data/PacBio_HiFi/m64043_210625_184443.hifi_reads.bam	m64043_210625_184443.hifi_reads.bam	size fractionation	Megaruptor 1	P2	N/A	N/A	SAMN26237497	61342.0	37.03	C2	single	Washington University	22182.0	N/A	N/A	21964.0	18529.0	37026751079.0	N/A	HG01496	N/A	N/A	N/A	unaligned reads	SRP305758	26634.0	86.0	20566.0	PACBIO_SMRT	PacBio Sequel II	24954.0	N/A	N/A	N/A	GENOMIC	N/A	tgraves@wustl.edu	N/A	SRR18189641	HG01496	SAMN26237497	CLM64	CLM	AMR	YR2
