sample_id,haplotype,assembly,fasta_sha256,release,phasing,assembly_method,assembly_method_version,assembly_date,assembly_name,source,genbank_accession,assembly_md5,assembly_fai,assembly_gzi,biosample_id,population_descriptor,population_abbreviation,trio_available,family_id,paternal_id,maternal_id,sex,tissue,collection,alternative_id,notes,file_size
HG03521,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03521/assemblies/freeze_2/HG03521_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,HG03521_hap1_hprc_r2_v1.0.1,hprc,GCA_044166285.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03521/assemblies/freeze_2/HG03521_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03521/assemblies/freeze_2/HG03521_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03521/assemblies/freeze_2/HG03521_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021651,Esan in Nigeria,ESN,False,NG109,,,male,B-Lymphocyte,1000G,,,865303241
HG03784,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03784/assemblies/freeze_2/HG03784_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,HG03784_hap1_hprc_r2_v1.0.1,hprc,GCA_044166095.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03784/assemblies/freeze_2/HG03784_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03784/assemblies/freeze_2/HG03784_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03784/assemblies/freeze_2/HG03784_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021647,Indian Telugu in the UK,ITU,False,,,,female,B-Lymphocyte,1000G,,,904410960
NA18565,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18565/assemblies/freeze_2/NA18565_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA18565_hap1_hprc_r2_v1.0.1,hprc,GCA_044166395.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18565/assemblies/freeze_2/NA18565_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18565/assemblies/freeze_2/NA18565_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18565/assemblies/freeze_2/NA18565_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021669,"Han Chinese in Beijing, China",CHB,False,,,,female,B-Lymphocyte,1000G,,,901897965
NA19682,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19682/assemblies/freeze_2/NA19682_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA19682_hap1_hprc_r2_v1.0.1,hprc,GCA_044165125.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19682/assemblies/freeze_2/NA19682_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19682/assemblies/freeze_2/NA19682_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19682/assemblies/freeze_2/NA19682_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021611,"Mexican Ancestry in Los Angeles, California, USA",MXL,False,,,,male,B-Lymphocyte,1000G,,,864967167
NA19776,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19776/assemblies/freeze_2/NA19776_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA19776_hap1_hprc_r2_v1.0.1,hprc,GCA_044165085.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19776/assemblies/freeze_2/NA19776_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19776/assemblies/freeze_2/NA19776_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19776/assemblies/freeze_2/NA19776_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021610,"Mexican Ancestry in Los Angeles, California, USA",MXL,False,,,,female,B-Lymphocyte,1000G,,,902623236
NA19835,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19835/assemblies/freeze_2/NA19835_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA19835_hap1_hprc_r2_v1.0.1,hprc,GCA_044164705.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19835/assemblies/freeze_2/NA19835_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19835/assemblies/freeze_2/NA19835_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19835/assemblies/freeze_2/NA19835_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021665,African Ancestry in Southwest USA,ASW,False,,,,female,B-Lymphocyte,1000G,,,901309940
NA19909,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19909/assemblies/freeze_2/NA19909_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA19909_hap1_hprc_r2_v1.0.1,hprc,GCA_044164695.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19909/assemblies/freeze_2/NA19909_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19909/assemblies/freeze_2/NA19909_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19909/assemblies/freeze_2/NA19909_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021607,African Ancestry in Southwest USA,ASW,False,,,,female,B-Lymphocyte,1000G,,,902989446
NA20282,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20282/assemblies/freeze_2/NA20282_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA20282_hap1_hprc_r2_v1.0.1,hprc,GCA_044166585.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20282/assemblies/freeze_2/NA20282_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20282/assemblies/freeze_2/NA20282_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20282/assemblies/freeze_2/NA20282_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021608,African Ancestry in Southwest USA,ASW,False,,,,female,B-Lymphocyte,1000G,,,903317983
NA20346,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20346/assemblies/freeze_2/NA20346_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA20346_hap1_hprc_r2_v1.0.1,hprc,GCA_044166545.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20346/assemblies/freeze_2/NA20346_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20346/assemblies/freeze_2/NA20346_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20346/assemblies/freeze_2/NA20346_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021609,African Ancestry in Southwest USA,ASW,False,,,,male,B-Lymphocyte,1000G,,,870449546
NA20809,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20809/assemblies/freeze_2/NA20809_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA20809_hap1_hprc_r2_v1.0.1,hprc,GCA_044166435.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20809/assemblies/freeze_2/NA20809_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20809/assemblies/freeze_2/NA20809_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20809/assemblies/freeze_2/NA20809_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021671,Toscani in Italia,TSI,False,,,,male,B-Lymphocyte,1000G,,,869884118
NA20850,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20850/assemblies/freeze_2/NA20850_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA20850_hap1_hprc_r2_v1.0.1,hprc,GCA_044166535.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20850/assemblies/freeze_2/NA20850_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20850/assemblies/freeze_2/NA20850_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20850/assemblies/freeze_2/NA20850_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021664,"Gujarati Indians in Houston, Texas, USA",GIH,False,,,,male,B-Lymphocyte,1000G,,,865362427
NA21102,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21102/assemblies/freeze_2/NA21102_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA21102_hap1_hprc_r2_v1.0.1,hprc,GCA_044166315.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21102/assemblies/freeze_2/NA21102_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21102/assemblies/freeze_2/NA21102_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21102/assemblies/freeze_2/NA21102_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021672,"Gujarati Indians in Houston, Texas, USA",GIH,False,,,,female,B-Lymphocyte,1000G,,,904505815
NA21144,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21144/assemblies/freeze_2/NA21144_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-10,NA21144_hap1_hprc_r2_v1.0.1,hprc,GCA_044164725.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21144/assemblies/freeze_2/NA21144_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21144/assemblies/freeze_2/NA21144_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21144/assemblies/freeze_2/NA21144_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN41021649,"Gujarati Indians in Houston, Texas, USA",GIH,False,,,,female,B-Lymphocyte,1000G,,,903188045
HG00735,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00735/assemblies/freeze_2/HG00735_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.7,2024-09,HG00735_pat_hprc_r2_v1.0.1,hprc,GCA_018472715.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00735/assemblies/freeze_2/HG00735_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00735/assemblies/freeze_2/HG00735_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00735/assemblies/freeze_2/HG00735_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN17861655,Puerto Rican in Puerto Rico,PUR,True,PR06,HG01047,HG00734,female,B-Lymphocyte,1000G,,,901806947
HG02155,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02155/assemblies/freeze_2/HG02155_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG02155_hap1_hprc_r2_v1.0.1,hprc,GCA_043304525.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02155/assemblies/freeze_2/HG02155_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02155/assemblies/freeze_2/HG02155_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02155/assemblies/freeze_2/HG02155_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN33621951,Chinese Dai in Xishuangbanna,CDX,False,,,,female,B-Lymphocyte,1000G,,,901274353
HG02630,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02630/assemblies/freeze_2/HG02630_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.7,2024-09,HG02630_pat_hprc_r2_v1.0.1,hprc,GCA_018469945.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02630/assemblies/freeze_2/HG02630_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02630/assemblies/freeze_2/HG02630_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02630/assemblies/freeze_2/HG02630_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN17861665,Gambian in Western Division Đ Mandinka,GWD,True,GB33,HG02628,HG02629,female,B-Lymphocyte,1000G,,,904507722
HG03139,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03139/assemblies/freeze_2/HG03139_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG03139_hap1_hprc_r2_v1.0.1,hprc,GCA_043304645.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03139/assemblies/freeze_2/HG03139_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03139/assemblies/freeze_2/HG03139_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03139/assemblies/freeze_2/HG03139_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN33758792,Esan in Nigeria,ESN,False,,,,male,B-Lymphocyte,1000G,,,866953090
HG03470,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03470/assemblies/freeze_2/HG03470_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,HG03470_hap1_hprc_r2_v1.0.1,hprc,GCA_043305115.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03470/assemblies/freeze_2/HG03470_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03470/assemblies/freeze_2/HG03470_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03470/assemblies/freeze_2/HG03470_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN37797110,Mende in Sierra Leone,MSL,False,SL56,,,female,B-Lymphocyte,1000G,,,904490469
HG03579,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03579/assemblies/freeze_2/HG03579_pat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.9,2024-09,HG03579_pat_hprc_r2_v1.0.1,hprc,GCA_018472835.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03579/assemblies/freeze_2/HG03579_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03579/assemblies/freeze_2/HG03579_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03579/assemblies/freeze_2/HG03579_pat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN17861671,Mende in Sierra Leone,MSL,True,SL72,HG03577,HG03578,male,B-Lymphocyte,1000G,,,867402486
NA20805,1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20805/assemblies/freeze_2/NA20805_hap1_hprc_r2_v1.0.1.fa.gz,N/A,2,hic,hifiasm,0.19.9,2024-09,NA20805_hap1_hprc_r2_v1.0.1,hprc,GCA_043304975.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20805/assemblies/freeze_2/NA20805_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20805/assemblies/freeze_2/NA20805_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20805/assemblies/freeze_2/NA20805_hap1_hprc_r2_v1.0.1.fa.gz.gzi,SAMN33621962,Toscani in Italia,TSI,False,,,,male,B-Lymphocyte,1000G,,,863726743
HG00408,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00408/assemblies/freeze_2/HG00408_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.7,2024-08,HG00408_mat_hprc_r2_v1.0.1,hprc,GCA_041900245.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00408/assemblies/freeze_2/HG00408_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00408/assemblies/freeze_2/HG00408_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00408/assemblies/freeze_2/HG00408_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN33621943,"Han Chinese South, China",CHS,True,SH002,HG00406,HG00407,female,B-Lymphocyte,1000G,,,901176240
HG00597,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00597/assemblies/freeze_2/HG00597_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.7,2024-08,HG00597_mat_hprc_r2_v1.0.1,hprc,GCA_041900265.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00597/assemblies/freeze_2/HG00597_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00597/assemblies/freeze_2/HG00597_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00597/assemblies/freeze_2/HG00597_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN33621944,"Han Chinese South, China",CHS,True,SH058,HG00595,HG00596,female,B-Lymphocyte,1000G,,,904453669
HG01192,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01192/assemblies/freeze_2/HG01192_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.7,2024-08,HG01192_mat_hprc_r2_v1.0.1,hprc,GCA_041900275.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01192/assemblies/freeze_2/HG01192_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01192/assemblies/freeze_2/HG01192_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01192/assemblies/freeze_2/HG01192_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN33621945,Puerto Rican in Puerto Rico,PUR,True,PR40,HG01190,HG01191,male,B-Lymphocyte,1000G,,,901422883
HG01261,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01261/assemblies/freeze_2/HG01261_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.7,2024-08,HG01261_mat_hprc_r2_v1.0.1,hprc,GCA_041899995.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01261/assemblies/freeze_2/HG01261_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01261/assemblies/freeze_2/HG01261_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01261/assemblies/freeze_2/HG01261_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN33621946,"Colombian in Medellin, Colombia",CLM,True,CLM17,HG01259,HG01260,male,B-Lymphocyte,1000G,,,903439743
HG02015,2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02015/assemblies/freeze_2/HG02015_mat_hprc_r2_v1.0.1.fa.gz,N/A,2,trio,hifiasm,0.19.7,2024-08,HG02015_mat_hprc_r2_v1.0.1,hprc,GCA_041900105.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02015/assemblies/freeze_2/HG02015_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02015/assemblies/freeze_2/HG02015_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02015/assemblies/freeze_2/HG02015_mat_hprc_r2_v1.0.1.fa.gz.gzi,SAMN33621948,"Kinh in Ho Chi Minh City, Vietnam",KHV,True,VN046,HG02017,HG02016,male,B-Lymphocyte,1000G,,,902992463
